name	nprots	nhits	nfull	genus	ngenus	species	nspecies	avgpid	Superkingdom	kingdom	phylum	class	order	family	genus	source	source
bin_306	1398	1360	1197	Streptococcus	1299	Streptococcus gallolyticus OX=315405 	516	84.53	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Others	Others
bin_338	2654	2624	2516	Streptococcus	2594	Streptococcus gallolyticus OX=315405 	954	98.2	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Donor2_specific	Donor2 specific
bin_406	2390	2359	2277	Streptococcus	2351	Streptococcus gallolyticus OX=315405 	1171	98.2	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Donor1_specific	Donor1 specific
bin_500	2413	2385	2341	Streptococcus	2375	Streptococcus gallolyticus OX=315405 	1201	98.43	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Donor1_specific	Donor1 specific
bin_512	2393	2359	2278	Streptococcus	2345	Streptococcus gallolyticus OX=315405 	1190	98.59	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Donor1_specific	Donor1 specific
bin_137	2999	2767	2424	Streptococcus	1312	Streptococcus gallolyticus OX=315405 	507	86.81	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Others	Others
bin_337	2653	2625	2502	Streptococcus	2592	Streptococcus gallolyticus OX=315405 	958	98.15	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Donor2_specific	Donor2 specific
bin_351	2555	2526	2294	Streptococcus	2496	Streptococcus gallolyticus OX=315405 	954	98.23	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Donor2_specific	Donor2 specific
bin_559	1279	1265	854	Streptococcus	1258	Streptococcus gallolyticus OX=315405 	692	98.66	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Donor1_specific	Donor1 specific
bin_525	2741	2716	2601	Streptococcus	2689	Streptococcus gallolyticus OX=315405 	998	98.23	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Donor2_specific	Donor2 specific
bin_253	2643	2619	2509	Streptococcus	2587	Streptococcus gallolyticus OX=315405 	956	98.15	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Donor2_specific	Donor2 specific
bin_345	2492	2463	2416	Streptococcus	2429	Streptococcus gallolyticus OX=315405 	1206	98.42	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Donor1_specific	Donor1 specific
bin_344	2681	2655	2547	Streptococcus	2610	Streptococcus gallolyticus OX=315405 	960	98.14	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Donor2_specific	Donor2 specific
bin_175	2479	2452	2404	Streptococcus	2423	Streptococcus gallolyticus OX=315405 	1204	98.35	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Donor1_specific	Donor1 specific
bin_528	2369	2273	2139	Streptococcus	2141	Streptococcus henryi OX=439219 	763	82.49	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Others	Others
bin_112	2335	2243	2119	Streptococcus	2131	Streptococcus henryi OX=439219 	764	82.24	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Others	Others
bin_438	1338	1270	888	Streptococcus	1226	Streptococcus henryi OX=439219 	511	82.25	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Donor1_specific	Donor1 specific
bin_81	2394	2299	2162	Streptococcus	2138	Streptococcus henryi OX=439219 	764	82.64	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Others	Others
bin_516	2309	2213	2046	Streptococcus	2119	Streptococcus henryi OX=439219 	755	82.04	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Others	Others
bin_317	1881	1790	1329	Streptococcus	1710	Streptococcus henryi OX=439219 	610	82.12	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Others	Others
bin_139	2274	2175	2018	Streptococcus	2080	Streptococcus henryi OX=439219 	761	81.76	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Others	Others
bin_447	2340	2243	2120	Streptococcus	2133	Streptococcus henryi OX=439219 	768	82.25	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Others	Others
bin_299	1978	1946	1475	Streptococcus	1589	Streptococcus infantis OX=68892 	301	97.83	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Others	Others
bin_170	1065	1059	1019	Streptococcus	866	Streptococcus oralis subsp. oralis OX=1891914 	375	99.27	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Others	Others
bin_90	2060	2030	1971	Streptococcus	1994	Streptococcus parasuis OX=1501662 	807	94.06	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Others	Others
bin_22	1840	1815	1753	Streptococcus	1752	Streptococcus parasuis OX=1501662 	743	94.32	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Others	Others
bin_352	1657	1597	1095	Streptococcus	1570	Streptococcus pluranimalium OX=82348 	1370	95.34	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Others	Others
bin_585	2001	1981	1885	Streptococcus	1845	Streptococcus salivarius OX=1304 	1261	98.94	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Others	Others
bin_206	1897	1882	1848	Streptococcus	1864	Streptococcus salivarius OX=1304 	1292	99.49	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Others	Others
bin_86	1907	1897	1560	Streptococcus	1895	Streptococcus suis OX=1307 	1782	99.04	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Others	Others
bin_132	2044	2025	1960	Streptococcus	2021	Streptococcus suis OX=1307 	1914	99.1	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Others	Others
bin_201	1526	1505	1234	Streptococcus	1504	Streptococcus suis OX=1307 	1447	98.7	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Others	Others
bin_273	1528	1504	1074	Streptococcus	1500	Streptococcus suis OX=1307 	1429	99.14	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Others	Others
bin_71	1821	1788	1486	Streptococcus	1786	Streptococcus suis OX=1307 	1654	98.91	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Others	Others
bin_99	2006	1993	1911	Streptococcus	1989	Streptococcus suis OX=1307 	1770	99.24	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Others	Others
bin_275	1897	1886	1796	Streptococcus	1881	Streptococcus suis OX=1307 	1797	99.24	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Others	Others
bin_35	1407	1380	931	Streptococcus	1377	Streptococcus suis OX=1307 	1301	98.52	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Others	Others
bin_198	2200	2171	2130	Streptococcus	2161	Streptococcus suis OX=1307 	1970	98.5	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Others	Others
bin_120	1442	1428	978	Streptococcus	1421	Streptococcus suis OX=1307 	1324	98.91	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Others	Others
bin_62	1945	1863	1579	Streptococcus	1774	Streptococcus suis OX=1307 	1674	98.17	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Others	Others
bin_118	1857	1838	1489	Streptococcus	1837	Streptococcus suis OX=1307 	1677	99.14	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Others	Others
bin_144	2013	1988	1882	Streptococcus	1987	Streptococcus suis OX=1307 	1868	98.77	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Others	Others
bin_45	2998	2911	2723	Subdoligranulum	2056	Subdoligranulum variabile DSM 15176 OX=411471 	1696	84.72	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	Donor2_specific	Donor2 specific
bin_486	2885	2797	2628	Subdoligranulum	2061	Subdoligranulum variabile DSM 15176 OX=411471 	1697	84.46	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	Donor2_specific	Donor2 specific
bin_393	2909	2821	2654	Subdoligranulum	2059	Subdoligranulum variabile DSM 15176 OX=411471 	1697	84.52	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	Donor2_specific	Donor2 specific
bin_270	2983	2886	2685	Subdoligranulum	2064	Subdoligranulum variabile DSM 15176 OX=411471 	1701	84.4	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	Donor2_specific	Donor2 specific
bin_89	2775	2690	2530	Subdoligranulum	2044	Subdoligranulum variabile DSM 15176 OX=411471 	1688	84.51	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	Donor2_specific	Donor2 specific
bin_570	2513	2433	1824	Subdoligranulum	1977	Subdoligranulum variabile DSM 15176 OX=411471 	1654	85.45	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Subdoligranulum	Donor2_specific	Donor2 specific
bin_75	2052	1998	1794	Turicibacter	1979	Turicibacter sanguinis OX=154288 	1197	98.76	Bacteria	NA	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	Donors_shared	Donors shared
bin_296	3733	3549	3310	Turicibacter	2755	Turicibacter sanguinis PC909 OX=702450 	2033	93.66	Bacteria	NA	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	Others	Others
bin_581	2245	2182	1604	Turicibacter	2149	Turicibacter sanguinis PC909 OX=702450 	1716	98.7	Bacteria	NA	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Turicibacter	Donor2_specific	Donor2 specific
bin_122	1820	1726	1497	Firmicutes	656	Tyzzerella sp. OX=2053632 	636	81.48	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Tyzzerella	Donors_shared	Donors shared
bin_295	1850	1769	1534	Firmicutes	685	Tyzzerella sp. OX=2053632 	638	81.44	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Tyzzerella	Donors_shared	Donors shared
bin_173	3388	3192	2184	Blautia	850	uncultured Blautia sp. OX=765821 	280	77.25	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Donors_shared	Donors shared
bin_23	5595	5538	5453	uncultured	2929	uncultured Clostridium sp. OX=59620 	2929	99.33	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Others	Others
bin_196	3159	3013	2680	uncultured	1725	uncultured Clostridium sp. OX=59620 	1723	78.91	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Donors_shared	Donors shared
bin_138	4162	4072	3194	uncultured	1933	uncultured Clostridium sp. OX=59620 	1904	98.43	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Others	Others
bin_257	3956	3592	3023	uncultured	891	uncultured Eubacterium sp. OX=165185 	775	60.75	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Donor2_specific	Donor2 specific
bin_426	1601	1539	1160	uncultured	1121	uncultured Eubacterium sp. OX=165185 	1105	72.55	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Donors_shared	Donors shared
bin_77	1124	1071	989	uncultured	507	uncultured Eubacterium sp. OX=165185 	494	65.04	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Donors_shared	Donors shared
bin_36	2801	2741	2531	Blautia	1186	uncultured Ruminococcus sp. OX=165186 	1135	96.04	Bacteria	NA	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Donor1_specific	Donor1 specific
bin_503	1372	1354	903	Vagococcus	1340	Vagococcus lutrae OX=81947 	990	98.21	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus	Others	Others
bin_19	1950	1841	1597	Veillonella	1588	Veillonella criceti OX=103891 	873	74.36	Bacteria	NA	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Donor2_specific	Donor2 specific
bin_162	1895	1811	1341	Veillonella	1737	Veillonella criceti OX=103891 	1537	88.64	Bacteria	NA	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Donor1_specific	Donor1 specific
bin_246	1127	1057	673	Veillonella	921	Veillonella criceti OX=103891 	496	75.91	Bacteria	NA	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Donor2_specific	Donor2 specific
bin_126	1585	1543	1424	Veillonella	1476	Veillonella tobetsuensis OX=1110546 	329	82.62	Bacteria	NA	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Donors_shared	Donors shared
bin_443	1771	1670	1354	Veillonella	1577	Veillonella tobetsuensis OX=1110546 	327	81.45	Bacteria	NA	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Donors_shared	Donors shared
bin_200	1580	1523	1441	Veillonella	1469	Veillonella tobetsuensis OX=1110546 	332	83.1	Bacteria	NA	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Donors_shared	Donors shared
bin_16	1938	1833	1755	Veillonella	1668	Veillonella tobetsuensis OX=1110546 	347	80.77	Bacteria	NA	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Donors_shared	Donors shared
bin_298	1824	1745	1648	Veillonella	1622	Veillonella tobetsuensis OX=1110546 	338	80.96	Bacteria	NA	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Donors_shared	Donors shared
bin_309	1313	1263	943	Veillonella	1171	Veillonella tobetsuensis OX=1110546 	234	83.49	Bacteria	NA	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Donors_shared	Donors shared
bin_121	1650	1510	1295	Verrucomicrobia	1093	Verrucomicrobia bacterium OX=2026799 	1007	62.21	Bacteria	NA	Verrucomicrobia					Donor1_specific	Donor1 specific
bin_166	2093	2059	1776	Weissella	1996	Weissella confusa OX=1583 	1969	99.15	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella	Others	Others
bin_212	2154	2111	2037	Weissella	2029	Weissella confusa OX=1583 	1953	98.68	Bacteria	NA	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Weissella	Others	Others
